,date,text
161,2022-04-13 12:56:11,"Pro - #Russia troops in #Mariupol, #Ukraine. #Donbas #Donetsk #Luhansk https://t.co/jiSzQmrPKP"
162,2022-04-13 12:56:07,RT @nexta_tv: #Ukrainian intelligence reports that #Russia's leadership ordered to destroy any evidence of its army's crimes and therefore…
163,2022-04-13 12:56:06,"Ukrainian Army surrenders to Russian Army at Mariupol Ukrain  https://t.co/EyUTWWy6HK  via #YouTube    

#Biden #RussiaUkraineConflict #Russia   #RusyaUkrayna #Ukraine #Ukraina #UkraineRussia #Belarusian #WARINUKRAINE #WarCrimesOfJunta #PutinIsaWarCriminal #Mariupol https://t.co/4uo7wf7TBg"
164,2022-04-13 12:56:06,RT @fpleitgenCNN: Had the privilege of being on the Tug of War podcast to talk about the state of Russia‘s war against Ukraine and where th…
165,2022-04-13 12:56:06,"#BREAKING 
Kremlin: Persecution of #ViktorMedvedchuk for His Political View Exposes True Nature of #Kiev_Kyiv Regime 

#Sputnik #Russia #Ukraine #BreakingNews https://t.co/KzvfEl4w1C"
166,2022-04-13 12:56:06,This is the #Russia that the @gop love so much. Wow #PutinsWarCrimes hey @TuckerCarlson you’re good with this right buddy ? https://t.co/y7ulNHfMUs
167,2022-04-13 12:56:05,"RT @MapsUkraine: #RUSSIA 

Another Russian military convoy departed from the Kursk region towards the Ukrainian border, and as usual with R…"
168,2022-04-13 12:56:03,"RT @war_noir: #Russia #Ukraine 🇷🇺🇺🇦: Recent photo of some of the weapons currently owned by #Ukrainian combatants.

An AKS-74U carbine with…"
169,2022-04-13 12:56:03,RT @timand2037: International jurist Richard Falk @rfalk13 - co-author of a U.N. report branding Israel an #Apartheid regime - says the #US…
170,2022-04-13 12:56:03,"UK sanctions 178 #Russian separatists in breakaway regions

#Russia #Ukraine️ #UnitedKingdom #sanctions https://t.co/EBYHTe6nyV"
171,2022-04-13 12:56:00,RT @lesiavasylenko: 16 y.o. Karina raped by #Russia soldiers and shot in the head. Her mother’s search for her ended as her tortured body w…
172,2022-04-13 12:56:00,RT @HillelNeuer: Dear @unicefchief: You may wish to remind the world why it may not be a good idea for the U.N. today to elect #Russia to y…
173,2022-04-13 12:55:57,"RT @NuestraIraSLG: #URZUF—Base of #Azov #Ukraine|ian #NationalGuard regiment in Urzuf (halfway between #Mariupol and #Berdyansk), seized by…"
174,2022-04-13 12:55:54,RT @ScooterCasterNY: Now let's see who posted and promoted this for #Russia 👀
175,2022-04-13 12:55:52,"Hubris and isolation led Vladimir Putin to misjudge Ukraine
#Putin…”spent years snuffing out independent news and erecting an authoritarian system of government devoid of constructive feedback or dissent.” Says US and European officials. #Russia #War  https://t.co/CD0D2Z96tJ"
176,2022-04-13 12:55:51,RT @lesiavasylenko: 16 y.o. Karina raped by #Russia soldiers and shot in the head. Her mother’s search for her ended as her tortured body w…
177,2022-04-13 12:55:51,RT @RussianEmbassy: President #Putin: #Russia's economy will definitely adapt to the new situation. This is inevitable. https://t.co/E8hF2W…
178,2022-04-13 12:55:51,"RT @WeANONYMOUS_US: This is a video from @WeANONYMOUS US
This is #Anonymous here is a video for the world and the people who think that Put…"
179,2022-04-13 12:55:50,"RT @lesiavasylenko: Graveyard of civilian cars shot by artillery in and around #Bucha area. All the owners tried to escape, most were child…"
180,2022-04-13 12:55:48,"RT @Schuldensuehner: German Economic Institutes cut 2022 growth from 4.8% to 2.7% (way above consensus) on war impact, higher #inflation fo…"
181,2022-04-13 12:55:48,"RT @Blue_Sauron: MRLS and artillery units of the Ukrainian 14th Mechanized Brigade hammering Russian forces.
#Russia #Ukraine https://t.co/…"
182,2022-04-13 12:55:47,RT @TexasRedFox13: The Russian leadership ordered to destroy any evidence of the crimes of its army in Ukraine. Mobile crematoria are used…
183,2022-04-13 12:55:46,RT @Jake_Hanrahan: British #Ukraine Marine Aiden Aslin (AKA Cossack Gundî / Johnny) has had to surrender with his unit to Russian forces in…
184,2022-04-13 12:55:46,"⚡️ Peskov on the possibility of exchanging Medvedchuk: he is not a citizen of Russia, but a foreign politician, we don’t know at all if he wants this #Ukraine #UkraineWar #Russia #UkraineInvasion"
185,2022-04-13 12:55:45,"🇬🇧🇺🇦‼️ There are no results in negotiations with Ukraine yet, hard work continues - Peskov #Ukraine #UkraineWar #Russia #UkraineInvasion"
186,2022-04-13 12:55:44,"Will Putin face genocide charges over Ukraine atrocities? 
#Ukraine #UkraineRussiaWar #UkraineWar #war #UkraineUnderAttack #UkraineRussia #Russia #Ukrainian  #Russian #Kyiv @Ukraine 
https://t.co/PLvEEgSYU0"
187,2022-04-13 12:55:43,"RT @Blue_Sauron: MRLS and artillery units of the Ukrainian 14th Mechanized Brigade hammering Russian forces.
#Russia #Ukraine https://t.co/…"
188,2022-04-13 12:55:43,"RT @LevinaNeythiri: BIG: 
1️⃣Sweden &amp; Finland’s PMs have announced they will soon be joining #NATO.
Finland’s PM says it will happen within…"
189,2022-04-13 12:55:42,"RT @TWMCLtd: Seven weeks ago today The Kremlin started its war of choice on a democratic peaceful neighbour.

#Russia President Putin says…"
190,2022-04-13 12:55:42,Global connection | Russia and Belarus plan to strengthen integration and focus on space cooperation - #belarus #russia #moscow #space #minsk https://t.co/z7jdeggqPB
191,2022-04-13 12:55:42,"RT @CasusBellii: War Thread 🇺🇦🇷🇺

#Ukraine / #Russia 

[Day 49] 

Full threads : 
https://t.co/1u2qEDltOs

Wanna tips ? : [ https://t.co/7t…"
192,2022-04-13 12:55:39,"Alternative Payment Mechanism for Global South 
 
Some analysts also feel the #rupee-#rouble trade mechanism could open an alternative channel for Global South to continue trading with #Russia.
 
https://t.co/xLd0hxF4p8"
193,2022-04-13 12:55:39,"RT @SpokespersonCHN: #US sanctions target not just #Russia. 20 years after the start of the war in #Afghanistan, the US still seizes billio…"
194,2022-04-13 12:55:38,RT @lesiavasylenko: At least switch #Russia off from the SWIFT completely /6
195,2022-04-13 12:55:35,"#russia will consider #US and #NATO vehicles carrying weapons on the territory of #Ukraine as legitimate #military #purposes - deputy foreign minister of the #russian #nazism. 

#StandUpForUkraine"
196,2022-04-13 12:55:34,"RT @oivshina: In #Dagestan unemployment rate is 15% (compared to average 4% in #Russia), average salary - 400 USD. If one joins army as pri…"
197,2022-04-13 12:55:34,"RT @Blue_Sauron: MRLS and artillery units of the Ukrainian 14th Mechanized Brigade hammering Russian forces.
#Russia #Ukraine https://t.co/…"
198,2022-04-13 12:55:33,"RT @MapsUkraine: #RUSSIA 

Another Russian military convoy departed from the Kursk region towards the Ukrainian border, and as usual with R…"
199,2022-04-13 12:55:29,RT @RussianEmbassy: President #Putin: #Russia's economy will definitely adapt to the new situation. This is inevitable. https://t.co/E8hF2W…
200,2022-04-13 12:55:28,"@mattia_n He should re-read Cain and Abel story in the bible. Not exactly a new phenomenon.

One thing has got to be clear:

#Ukraine and #Russia certainly are no brotherly nations. Whether they ever were is subject to debate. But now, nothing brotherly remains."
201,2022-04-13 12:55:28,RT @BelgiumMFA: 🔍 Independent experts under the @OSCE #MoscowMechanism revealed clear patterns of international humanitarian law violations…
202,2022-04-13 12:55:27,RT @RussianEmbassy: President #Putin: #Russia's economy will definitely adapt to the new situation. This is inevitable. https://t.co/E8hF2W…
203,2022-04-13 12:55:27,RT @nexta_tv: #Ukrainian intelligence reports that #Russia's leadership ordered to destroy any evidence of its army's crimes and therefore…
204,2022-04-13 12:55:25,RT @SusanSteven1: 4 March 2022 #BT maintains relationship with Rostelecom #Russia. Providing connectivity services through #BTGlobal. Canno…
205,2022-04-13 12:55:21,"RT @OceanSolitudeME: @Morning_Joe 🇺🇸🪖🇺🇦 “Dear🖕🏻#putin👹🇷🇺, Let’s speed up to the part where you 🙏🏻 K☠️LL yourself in a bunker.”  - TY 😏

F🤬C…"
206,2022-04-13 12:55:16,"RT @_Georgeobeid: Summer Gas Will Run Dirty, But Cheap, To Cut Reliance on Russian Oil #Russia #Market #Environment #Gasoline #𝒟𝒾𝑒𝒷𝒪1 #𝒟𝒾𝑒𝒷…"
207,2022-04-13 12:55:13,"RT @ThomasHemberge1: Audio: Russian soldier appears to discuss rape of Ukrainian women with his wife in intercepted call
#Ukraine #Russia #…"
208,2022-04-13 12:55:13,"Putin's mouth #Peskov on the possible exchange of #Medvedchuk: ""Medvedchuk is not a citizen of #Russia, but a foreign political figure. We don’t know if he wants exchange at all"" https://t.co/HV4UUnOwwj"
209,2022-04-13 12:55:12,RT @lesiavasylenko: 16 y.o. Karina raped by #Russia soldiers and shot in the head. Her mother’s search for her ended as her tortured body w…
210,2022-04-13 12:55:09,"RT @NuestraIraSLG: #URZUF—Base of #Azov #Ukraine|ian #NationalGuard regiment in Urzuf (halfway between #Mariupol and #Berdyansk), seized by…"
211,2022-04-13 12:55:08,"RT @Blue_Sauron: MRLS and artillery units of the Ukrainian 14th Mechanized Brigade hammering Russian forces.
#Russia #Ukraine https://t.co/…"
212,2022-04-13 12:55:07,"RT @Mrgunsngear: Alternate view of the T72 firing at troops at point blank range...

#Ukraine #Tank #Russia #War https://t.co/QGJihjnuc3"
213,2022-04-13 12:55:07,RT @nexta_tv: ❗️#Britain bans imports of cast iron and steel from #Russia as of April 14.
214,2022-04-13 12:55:04,RT @marcgarlasco: I was the military advisor @UNCoISyria war crimes commission &amp; documented the use of #cemicalweapons in the war in #Syria…
215,2022-04-13 12:55:01,"Int'l funding for humanitarian aid in 2022 was strained before #Russia's war in #Ukraine.

Now, aid donors are under even more pressure.

@GavasMikaela &amp; @SPleeck analyze the war's implications for @EU_Commission's #globaldev priorities:
https://t.co/JOmy81lt1b"
216,2022-04-13 12:55:00,"RT @MapsUkraine: #RUSSIA 

Another Russian military convoy departed from the Kursk region towards the Ukrainian border, and as usual with R…"
217,2022-04-13 12:54:57,"RT @veubv4u6m4656i: Egyptian Police Officer charged with attempted #Rape of #Russian Tourist in Sharm El-Sheikh!
#MeToo 

#Mariupol #Russia…"
218,2022-04-13 12:54:57,More than 600 Brands have withdrawn from Russia. How are Russians coping?https://t.co/cix1juPa9h #economy #Russia #sanctions #Ukraine https://t.co/2yjUSxz8rs
219,2022-04-13 12:54:56,"⁦@ZelenskyyUa⁩ address to the #Estonian parliament, Riigikogu, on 13 April

Estonian World publishes Zelenskyy’s speech in full, in a lightly edited
#Ukraine #Russia
#standwithUkraine https://t.co/GuqVrhXxfA"
220,2022-04-13 12:54:55,"RT @HerryNapit: US President Joe Biden accuses Russia of ""genocide"" in Ukraine. Care to comment, hey Putin, Xi Jinping, and Narendra Modi?…"
221,2022-04-13 12:54:55,"RT @NuestraIraSLG: #URZUF—Base of #Azov #Ukraine|ian #NationalGuard regiment in Urzuf (halfway between #Mariupol and #Berdyansk), seized by…"
222,2022-04-13 12:54:55,RT @nexta_tv: #Ukrainian intelligence reports that #Russia's leadership ordered to destroy any evidence of its army's crimes and therefore…
223,2022-04-13 12:54:55,"RT @nexta_tv: ❗️The #UK has significantly expanded its sanctions list.  In its updated version, there are 206 individuals from #Russia and…"
224,2022-04-13 12:54:54,"Anybody provide corresponding BREAKUP for MUSLIM CASTES &amp; COMMUNITIES, please!
#Oxford #Cambridge #USA #UK #Europe #Canada #Australia #NATO #Germany #Russia #Washington #Ottawa #delhi #India #Pakistan #UkraineRussia #Russia #Turkey #Iran #SaudiArabia #BJP #BSP #Shivsena #SAD #SP https://t.co/QlCpQYFeMU https://t.co/SkFs9SeIZQ"
225,2022-04-13 12:54:52,#Russia will consider US &amp; NATO vehicles carrying weapons on Ukrainian territory as LEGITIMATE MILITARY TARGETS - russian deputy foreign minister.
226,2022-04-13 12:54:52,"RT @nexta_tv: ❗️The #UK has significantly expanded its sanctions list.  In its updated version, there are 206 individuals from #Russia and…"
227,2022-04-13 12:54:50,"RT @SeifGebre: 2 mons of conflict in #Ukraine, @POTUS describe #Russia’s action #genocide

Yet 17 months of atrocities &amp; ample evidences of…"
228,2022-04-13 12:54:48,"RT @Blue_Sauron: Aerial view of a Russian AFV in Mariupol being struck by Azov Regiment.
#Russia #Ukraine https://t.co/l6tK3TahbO"
229,2022-04-13 12:54:48,"Egyptian Police Officer charged with attempted #Rape of #Russian Tourist in Sharm El-Sheikh!
#MeToo 

#Mariupol #Russia #Donbas 
https://t.co/JhJbdXR8uY"
230,2022-04-13 12:54:44,"RT @ukraine_world: 16 y.o. Karina was raped by #Russia soldiers and shot in the head. Her tortured body was found in #Bucha.
#BuchaMassacre…"
231,2022-04-13 12:54:42,"@AnnLinde @astroehlein @OSCE NO excuse not to, ""Call a spade a spade"", @EmmanuelMacron @OlafScholz. Follow @POTUS conscientious example! Read #Russia's #GenocideOfUkrainians handbook &amp; thank Prof. @TimothyDSnyder for sharing the evidence (translated into English). https://t.co/sNj0GIO8gf"
232,2022-04-13 12:54:41,"RT @MapsUkraine: #RUSSIA 

Another Russian military convoy departed from the Kursk region towards the Ukrainian border, and as usual with R…"
233,2022-04-13 12:54:39,"RT @jakluge: How are #Russia's #oil exports doing? Pretty good so far. Export to non-former-Soviet-Union countries increased in March, to 2…"
234,2022-04-13 12:54:39,"RT @Blue_Sauron: MRLS and artillery units of the Ukrainian 14th Mechanized Brigade hammering Russian forces.
#Russia #Ukraine https://t.co/…"
235,2022-04-13 12:54:37,RT @lesiavasylenko: 16 y.o. Karina raped by #Russia soldiers and shot in the head. Her mother’s search for her ended as her tortured body w…
236,2022-04-13 12:54:37,"RT @Blue_Sauron: MRLS and artillery units of the Ukrainian 14th Mechanized Brigade hammering Russian forces.
#Russia #Ukraine https://t.co/…"
237,2022-04-13 12:54:35,RT @lesiavasylenko: 16 y.o. Karina raped by #Russia soldiers and shot in the head. Her mother’s search for her ended as her tortured body w…
238,2022-04-13 12:54:35,"#Belarus-born crypto platform halts operations for #Russians in response to invasion of #Ukraine 

“In these circumstances we can no longer continue to serve our clients from #Russia,” said Vitalii Kedyk, CEO of Cur ... 

https://t.co/pTqCMj72oj
#CryptocurrencyExchange https://t.co/uCOlBH5MTb"
239,2022-04-13 12:54:34,"RT @France24_en: 🇺🇦 ""We keep urging, every day, every morning to the entire global community that we need to stand together to liberate #Ma…"
240,2022-04-13 12:54:33,RT @lesiavasylenko: 16 y.o. Karina raped by #Russia soldiers and shot in the head. Her mother’s search for her ended as her tortured body w…
241,2022-04-13 12:54:33,"RT @ColombeCS: #LePen represents a racist, xenophobic version of France that is dangerous for all, not only in the country but across the w…"
242,2022-04-13 12:54:30,"RT @Nohelema: World #WarCriminals: 

#IsayasAfewerki of #Eritrea in #Tigray
#AbiyAhmed of #Ethiopia in #Tigray
#XiJinping of #China in #Uyg…"
243,2022-04-13 12:54:30,RT @RussianEmbassy: President #Putin: #Russia's economy will definitely adapt to the new situation. This is inevitable. https://t.co/E8hF2W…
244,2022-04-13 12:54:28,RT @npunwani: My ⁦@WSJopinion⁩ letter on ⁦⁦@RepRoKhanna’s⁩ crazy energy policy. It would strangle US hydrocarbon production &amp; hurt #India…
245,2022-04-13 12:54:27,@ingriddiamond @Vesgaluis1 @TimRunsHisMouth With no chips and their tech people leaving in droves..#russia IS DYING
